,x_m,y_m,variable,value
9357,2.041791044776119,1.1622660098522168,UPCEAF15EF,
9358,2.041791044776119,1.7457142857142858,UPCEAF15EF,
9359,2.0215351812366738,2.296748768472906,UPCEAF15EF,
9360,1.9850746268656714,2.7829556650246303,UPCEAF15EF,
9361,1.9688699360341149,3.2599014778325124,UPCEAF15EF,
9362,1.9324093816631127,3.8016748768472906,UPCEAF15EF,
9363,1.9283582089552236,4.135073891625615,UPCEAF15EF,
9364,1.9243070362473347,4.454581280788178,UPCEAF15EF,
9365,2.386140724946695,4.4499507389162565,UPCEAF15EF,
9366,2.386140724946695,4.07487684729064,UPCEAF15EF,
9367,2.386140724946695,3.6488669950738917,UPCEAF15EF,
9368,2.382089552238806,3.181182266009852,UPCEAF15EF,
9369,2.382089552238806,2.6579310344827585,UPCEAF15EF,
9370,2.4104477611940296,2.268965517241379,UPCEAF15EF,
9371,2.382089552238806,1.7457142857142858,UPCEAF15EF,
9372,2.3982942430703624,1.1807881773399014,UPCEAF15EF,
9373,2.4752665245202556,0.6806896551724138,UPCEAF15EF,
9374,2.4388059701492537,0.27320197044334976,UPCEAF15EF,
9375,2.426652452025586,0.032413793103448274,UPCEAF15EF,
9376,2.900639658848614,0.06019704433497537,UPCEAF15EF,
9377,2.8884861407249462,0.3658128078817734,UPCEAF15EF,
9378,2.868230277185501,0.7547783251231527,UPCEAF15EF,
9379,2.876332622601279,1.1900492610837439,UPCEAF15EF,
9380,2.843923240938166,1.7364532019704433,UPCEAF15EF,
9381,2.8277185501066096,2.2226600985221676,UPCEAF15EF,
9382,2.811513859275053,2.6579310344827585,UPCEAF15EF,
9383,2.815565031982942,3.125615763546798,UPCEAF15EF,
9384,2.803411513859275,3.607192118226601,UPCEAF15EF,
9385,2.775053304904051,4.098029556650246,UPCEAF15EF,
9386,2.7385927505330487,4.4499507389162565,UPCEAF15EF,
9387,3.285501066098081,4.436059113300493,UPCEAF15EF,
9388,3.273347547974413,4.060985221674877,UPCEAF15EF,
9389,3.2814498933901914,3.6720197044334975,UPCEAF15EF,
9390,3.2895522388059697,3.1024630541871923,UPCEAF15EF,
9391,3.273347547974413,2.597733990147783,UPCEAF15EF,
9392,3.909381663113006,2.58384236453202,UPCEAF15EF,
9393,4.411727078891258,2.62551724137931,UPCEAF15EF,
9394,3.2773987206823025,2.15320197044335,UPCEAF15EF,
9395,3.273347547974413,1.6160591133004927,UPCEAF15EF,
9396,3.3219616204690827,1.1807881773399014,UPCEAF15EF,
9397,3.350319829424307,0.6667980295566502,UPCEAF15EF,
9398,3.3462686567164175,0.3426600985221675,UPCEAF15EF,
9399,3.3381663113006392,0.06019704433497537,UPCEAF15EF,
9400,3.9053304904051167,0.08334975369458128,UPCEAF15EF,
9401,3.933688699360341,0.3935960591133005,UPCEAF15EF,
9402,3.913432835820895,0.6992118226600985,UPCEAF15EF,
9403,3.9255863539445626,1.1622660098522168,UPCEAF15EF,
9404,3.9296375266524515,1.6669950738916257,UPCEAF15EF,
9405,3.941791044776119,2.125418719211823,UPCEAF15EF,
9406,4.431982942430703,0.09724137931034482,UPCEAF15EF,
9407,4.431982942430703,0.42600985221674875,UPCEAF15EF,
9408,4.436034115138592,0.7316256157635468,UPCEAF15EF,
9409,4.415778251599146,1.1854187192118226,UPCEAF15EF,
9410,4.407675906183369,1.653103448275862,UPCEAF15EF,
9411,4.391471215351812,2.0744827586206895,UPCEAF15EF,
9412,4.934328358208955,2.0883743842364533,UPCEAF15EF,
9413,5.404264392324094,2.079113300492611,UPCEAF15EF,
9414,5.910660980810234,2.055960591133005,UPCEAF15EF,
9415,6.34413646055437,2.0605911330049262,UPCEAF15EF,
9416,6.793816631130063,2.055960591133005,UPCEAF15EF,
9417,7.174626865671641,2.032807881773399,UPCEAF15EF,
9418,7.150319829424307,2.4310344827586206,UPCEAF15EF,
9419,6.7735607675906175,2.3986206896551723,UPCEAF15EF,
9420,6.352238805970148,2.486600985221675,UPCEAF15EF,
9421,5.866098081023454,2.486600985221675,UPCEAF15EF,
9422,5.367803837953091,2.46807881773399,UPCEAF15EF,
9423,4.9100213219616196,2.4495566502463055,UPCEAF15EF,
9424,4.650746268656716,2.8292610837438423,UPCEAF15EF,
9425,4.914072494669509,2.82,UPCEAF15EF,
9426,5.384008528784648,2.852413793103448,UPCEAF15EF,
9427,5.849893390191897,2.8338916256157636,UPCEAF15EF,
9428,6.360341151385927,2.843152709359606,UPCEAF15EF,
9429,4.638592750533048,3.1302463054187193,UPCEAF15EF,
9430,4.897867803837952,3.139507389162562,UPCEAF15EF,
9431,5.363752665245202,3.2135960591133004,UPCEAF15EF,
9432,5.833688699360341,3.17192118226601,UPCEAF15EF,
9433,6.376545842217483,3.195073891625616,UPCEAF15EF,
9434,6.757356076759061,2.82,UPCEAF15EF,
9435,7.1260127931769714,2.810738916256158,UPCEAF15EF,
9436,6.712793176972281,3.227487684729064,UPCEAF15EF,
9437,7.109808102345415,3.1904433497536946,UPCEAF15EF,
9438,4.654797441364605,3.634975369458128,UPCEAF15EF,
9439,4.918123667377398,3.6025615763546797,UPCEAF15EF,
9440,5.388059701492537,3.625714285714286,UPCEAF15EF,
9441,5.845842217484008,3.5608866995073893,UPCEAF15EF,
9442,6.4089552238805965,3.6905418719211824,UPCEAF15EF,
9443,6.76545842217484,3.7229556650246307,UPCEAF15EF,
9444,7.154371002132195,3.7183251231527095,UPCEAF15EF,
9445,4.6426439232409376,4.037832512315271,UPCEAF15EF,
9446,4.646695095948827,4.4129064039408865,UPCEAF15EF,
9447,4.901918976545842,4.042463054187192,UPCEAF15EF,
9448,5.388059701492537,4.0470935960591135,UPCEAF15EF,
9449,5.813432835820895,4.051724137931035,UPCEAF15EF,
9450,6.396801705756929,4.11192118226601,UPCEAF15EF,
9451,6.769509594882728,4.125812807881774,UPCEAF15EF,
9452,7.1584221748400845,4.135073891625615,UPCEAF15EF,
9453,7.170575692963752,4.454581280788178,UPCEAF15EF,
9454,6.793816631130063,4.4499507389162565,UPCEAF15EF,
9455,6.396801705756929,4.473103448275862,UPCEAF15EF,
9456,5.8093816631130055,4.4314285714285715,UPCEAF15EF,
9457,5.404264392324094,4.4499507389162565,UPCEAF15EF,
9458,4.950533049040511,4.42679802955665,UPCEAF15EF,
9459,5.898507462686567,1.6345812807881774,UPCEAF15EF,
9460,5.404264392324094,1.6438423645320197,UPCEAF15EF,
9461,4.950533049040511,1.648472906403941,UPCEAF15EF,
9462,4.622388059701492,1.6669950738916257,UPCEAF15EF,
9463,5.890405117270788,1.2039408866995074,UPCEAF15EF,
9464,5.384008528784648,1.1530049261083744,UPCEAF15EF,
9465,4.934328358208955,1.1622660098522168,UPCEAF15EF,
9466,6.76140724946695,0.713103448275862,UPCEAF15EF,
9467,7.18272921108742,0.685320197044335,UPCEAF15EF,175.0
9468,4.638592750533048,1.171527093596059,UPCEAF15EF,
9469,4.63454157782516,0.7177339901477833,UPCEAF15EF,
9470,4.626439232409381,0.26857142857142857,UPCEAF15EF,
9471,4.942430703624733,0.7501477832512315,UPCEAF15EF,
9472,6.388699360341151,1.6299507389162562,UPCEAF15EF,
9473,6.789765458422174,1.4076847290640393,UPCEAF15EF,
9474,7.186780383795308,1.421576354679803,UPCEAF15EF,
9475,7.174626865671641,1.148374384236453,UPCEAF15EF,
9476,6.76545842217484,1.1252216748768473,UPCEAF15EF,
9477,6.380597014925373,1.0881773399014778,UPCEAF15EF,
9478,5.392110874200426,0.7640394088669951,UPCEAF15EF,
9479,4.918123667377398,0.254679802955665,UPCEAF15EF,
9480,5.404264392324094,0.2593103448275862,UPCEAF15EF,
9481,5.874200426439232,0.7408866995073892,UPCEAF15EF,
9482,6.336034115138592,0.6806896551724138,UPCEAF15EF,
9483,5.866098081023454,0.254679802955665,UPCEAF15EF,
9484,6.319829424307035,0.27320197044334976,UPCEAF15EF,
9485,6.71684434968017,0.2639408866995074,UPCEAF15EF,
9486,7.138166311300639,0.2593103448275862,UPCEAF15EF,
9487,0.19445628997867803,0.08798029556650246,UPCFFE85FC,
9488,0.16609808102345414,0.37970443349753696,UPCFFE85FC,184.0
9489,0.16609808102345414,0.6529064039408867,UPCFFE85FC,
9490,0.162046908315565,0.9492610837438423,UPCFFE85FC,
9491,0.162046908315565,1.4030541871921183,UPCFFE85FC,
9492,0.14989339019189765,1.8846305418719211,UPCFFE85FC,
9493,0.13368869936034114,2.3523152709359607,UPCFFE85FC,
9494,0.15394456289978675,2.9126108374384234,UPCFFE85FC,168.0
9495,0.15394456289978675,3.3710344827586205,UPCFFE85FC,185.0
9496,0.162046908315565,4.0100492610837435,UPCFFE85FC,175.0
9497,0.13368869936034114,4.440689655172414,UPCFFE85FC,174.0
9498,0.5550106609808102,4.436059113300493,UPCFFE85FC,170.0
9499,0.5469083155650319,3.968374384236453,UPCFFE85FC,
9500,0.5469083155650319,3.3756650246305417,UPCFFE85FC,
9501,0.5631130063965885,2.9589162561576354,UPCFFE85FC,169.0
9502,0.5833688699360341,2.4588177339901476,UPCFFE85FC,170.0
9503,0.579317697228145,2.750541871921182,UPCFFE85FC,
9504,0.129637526652452,2.694975369458128,UPCFFE85FC,177.0
9505,0.5712153518123667,1.9216748768472907,UPCFFE85FC,
9506,0.5914712153518124,1.5095566502463054,UPCFFE85FC,
9507,0.5995735607675906,0.8242364532019705,UPCFFE85FC,
9508,0.5631130063965885,1.1066995073891626,UPCFFE85FC,
9509,0.5914712153518124,0.41211822660098524,UPCFFE85FC,
9510,0.5955223880597015,0.11113300492610838,UPCFFE85FC,
9511,1.1424307036247334,0.07408866995073891,UPCFFE85FC,
9512,1.1221748400852878,0.3935960591133005,UPCFFE85FC,
9513,1.1059701492537313,0.736256157635468,UPCFFE85FC,173.0
9514,1.1100213219616204,1.1298522167487686,UPCFFE85FC,
9515,1.1100213219616204,1.625320197044335,UPCFFE85FC,175.0
9516,1.1019189765458421,2.1207881773399015,UPCFFE85FC,166.0
9517,1.0897654584221748,2.722758620689655,UPCFFE85FC,
9518,1.06545842217484,3.2876847290640394,UPCFFE85FC,
9519,1.033049040511727,3.834088669950739,UPCFFE85FC,
9520,0.9803837953091683,4.209162561576354,UPCFFE85FC,
9521,0.935820895522388,4.468472906403941,UPCFFE85FC,
9522,1.4462686567164178,4.4314285714285715,UPCFFE85FC,
9523,1.4584221748400852,4.181379310344828,UPCFFE85FC,171.0
9524,1.4584221748400852,3.792413793103448,UPCFFE85FC,
9525,1.4948827292110873,3.2599014778325124,UPCFFE85FC,
9526,1.486780383795309,2.8014778325123153,UPCFFE85FC,
9527,1.4989339019189765,2.3245320197044337,UPCFFE85FC,
9528,1.5759061833688697,1.8244334975369458,UPCFFE85FC,
9529,1.5961620469083153,1.1530049261083744,UPCFFE85FC,
9530,1.584008528784648,0.7084729064039409,UPCFFE85FC,
9531,1.5759061833688697,0.32876847290640393,UPCFFE85FC,
9532,1.584008528784648,0.05556650246305419,UPCFFE85FC,
9533,2.0823027718550104,0.06019704433497537,UPCFFE85FC,
9534,2.033688699360341,0.3102463054187192,UPCFFE85FC,168.0
9535,2.0539445628997868,0.6945812807881774,UPCFFE85FC,
9536,2.041791044776119,1.1622660098522168,UPCFFE85FC,
9537,2.041791044776119,1.7457142857142858,UPCFFE85FC,
9538,2.0215351812366738,2.296748768472906,UPCFFE85FC,
9539,1.9850746268656714,2.7829556650246303,UPCFFE85FC,
9540,1.9688699360341149,3.2599014778325124,UPCFFE85FC,
9541,1.9324093816631127,3.8016748768472906,UPCFFE85FC,
9542,1.9283582089552236,4.135073891625615,UPCFFE85FC,
9543,1.9243070362473347,4.454581280788178,UPCFFE85FC,
9544,2.386140724946695,4.4499507389162565,UPCFFE85FC,
9545,2.386140724946695,4.07487684729064,UPCFFE85FC,
9546,2.386140724946695,3.6488669950738917,UPCFFE85FC,
9547,2.382089552238806,3.181182266009852,UPCFFE85FC,
9548,2.382089552238806,2.6579310344827585,UPCFFE85FC,
9549,2.4104477611940296,2.268965517241379,UPCFFE85FC,
9550,2.382089552238806,1.7457142857142858,UPCFFE85FC,
9551,2.3982942430703624,1.1807881773399014,UPCFFE85FC,
9552,2.4752665245202556,0.6806896551724138,UPCFFE85FC,
9553,2.4388059701492537,0.27320197044334976,UPCFFE85FC,
9554,2.426652452025586,0.032413793103448274,UPCFFE85FC,
9555,2.900639658848614,0.06019704433497537,UPCFFE85FC,
9556,2.8884861407249462,0.3658128078817734,UPCFFE85FC,170.0
9557,2.868230277185501,0.7547783251231527,UPCFFE85FC,
9558,2.876332622601279,1.1900492610837439,UPCFFE85FC,168.0
9559,2.843923240938166,1.7364532019704433,UPCFFE85FC,
9560,2.8277185501066096,2.2226600985221676,UPCFFE85FC,172.0
9561,2.811513859275053,2.6579310344827585,UPCFFE85FC,
9562,2.815565031982942,3.125615763546798,UPCFFE85FC,
9563,2.803411513859275,3.607192118226601,UPCFFE85FC,
9564,2.775053304904051,4.098029556650246,UPCFFE85FC,
9565,2.7385927505330487,4.4499507389162565,UPCFFE85FC,
9566,3.285501066098081,4.436059113300493,UPCFFE85FC,
9567,3.273347547974413,4.060985221674877,UPCFFE85FC,
9568,3.2814498933901914,3.6720197044334975,UPCFFE85FC,
9569,3.2895522388059697,3.1024630541871923,UPCFFE85FC,
9570,3.273347547974413,2.597733990147783,UPCFFE85FC,
9571,3.909381663113006,2.58384236453202,UPCFFE85FC,
9572,4.411727078891258,2.62551724137931,UPCFFE85FC,
9573,3.2773987206823025,2.15320197044335,UPCFFE85FC,
9574,3.273347547974413,1.6160591133004927,UPCFFE85FC,
9575,3.3219616204690827,1.1807881773399014,UPCFFE85FC,
9576,3.350319829424307,0.6667980295566502,UPCFFE85FC,
9577,3.3462686567164175,0.3426600985221675,UPCFFE85FC,172.0
9578,3.3381663113006392,0.06019704433497537,UPCFFE85FC,
9579,3.9053304904051167,0.08334975369458128,UPCFFE85FC,
9580,3.933688699360341,0.3935960591133005,UPCFFE85FC,
9581,3.913432835820895,0.6992118226600985,UPCFFE85FC,
9582,3.9255863539445626,1.1622660098522168,UPCFFE85FC,167.0
9583,3.9296375266524515,1.6669950738916257,UPCFFE85FC,184.0
9584,3.941791044776119,2.125418719211823,UPCFFE85FC,
9585,4.431982942430703,0.09724137931034482,UPCFFE85FC,
9586,4.431982942430703,0.42600985221674875,UPCFFE85FC,
9587,4.436034115138592,0.7316256157635468,UPCFFE85FC,
9588,4.415778251599146,1.1854187192118226,UPCFFE85FC,
9589,4.407675906183369,1.653103448275862,UPCFFE85FC,
9590,4.391471215351812,2.0744827586206895,UPCFFE85FC,
9591,4.934328358208955,2.0883743842364533,UPCFFE85FC,
9592,5.404264392324094,2.079113300492611,UPCFFE85FC,173.0
9593,5.910660980810234,2.055960591133005,UPCFFE85FC,
9594,6.34413646055437,2.0605911330049262,UPCFFE85FC,
9595,6.793816631130063,2.055960591133005,UPCFFE85FC,
9596,7.174626865671641,2.032807881773399,UPCFFE85FC,
9597,7.150319829424307,2.4310344827586206,UPCFFE85FC,
9598,6.7735607675906175,2.3986206896551723,UPCFFE85FC,
9599,6.352238805970148,2.486600985221675,UPCFFE85FC,
9600,5.866098081023454,2.486600985221675,UPCFFE85FC,
9601,5.367803837953091,2.46807881773399,UPCFFE85FC,
9602,4.9100213219616196,2.4495566502463055,UPCFFE85FC,
9603,4.650746268656716,2.8292610837438423,UPCFFE85FC,
9604,4.914072494669509,2.82,UPCFFE85FC,167.0
9605,5.384008528784648,2.852413793103448,UPCFFE85FC,
9606,5.849893390191897,2.8338916256157636,UPCFFE85FC,
9607,6.360341151385927,2.843152709359606,UPCFFE85FC,
9608,4.638592750533048,3.1302463054187193,UPCFFE85FC,
9609,4.897867803837952,3.139507389162562,UPCFFE85FC,
9610,5.363752665245202,3.2135960591133004,UPCFFE85FC,
9611,5.833688699360341,3.17192118226601,UPCFFE85FC,
9612,6.376545842217483,3.195073891625616,UPCFFE85FC,
9613,6.757356076759061,2.82,UPCFFE85FC,
9614,7.1260127931769714,2.810738916256158,UPCFFE85FC,
9615,6.712793176972281,3.227487684729064,UPCFFE85FC,
9616,7.109808102345415,3.1904433497536946,UPCFFE85FC,
9617,4.654797441364605,3.634975369458128,UPCFFE85FC,167.0
9618,4.918123667377398,3.6025615763546797,UPCFFE85FC,
9619,5.388059701492537,3.625714285714286,UPCFFE85FC,
9620,5.845842217484008,3.5608866995073893,UPCFFE85FC,
9621,6.4089552238805965,3.6905418719211824,UPCFFE85FC,
9622,6.76545842217484,3.7229556650246307,UPCFFE85FC,
9623,7.154371002132195,3.7183251231527095,UPCFFE85FC,
9624,4.6426439232409376,4.037832512315271,UPCFFE85FC,
9625,4.646695095948827,4.4129064039408865,UPCFFE85FC,
9626,4.901918976545842,4.042463054187192,UPCFFE85FC,
9627,5.388059701492537,4.0470935960591135,UPCFFE85FC,
9628,5.813432835820895,4.051724137931035,UPCFFE85FC,
9629,6.396801705756929,4.11192118226601,UPCFFE85FC,
9630,6.769509594882728,4.125812807881774,UPCFFE85FC,
9631,7.1584221748400845,4.135073891625615,UPCFFE85FC,
9632,7.170575692963752,4.454581280788178,UPCFFE85FC,
9633,6.793816631130063,4.4499507389162565,UPCFFE85FC,
9634,6.396801705756929,4.473103448275862,UPCFFE85FC,164.0
9635,5.8093816631130055,4.4314285714285715,UPCFFE85FC,
9636,5.404264392324094,4.4499507389162565,UPCFFE85FC,
9637,4.950533049040511,4.42679802955665,UPCFFE85FC,
9638,5.898507462686567,1.6345812807881774,UPCFFE85FC,
9639,5.404264392324094,1.6438423645320197,UPCFFE85FC,
9640,4.950533049040511,1.648472906403941,UPCFFE85FC,
9641,4.622388059701492,1.6669950738916257,UPCFFE85FC,
9642,5.890405117270788,1.2039408866995074,UPCFFE85FC,
9643,5.384008528784648,1.1530049261083744,UPCFFE85FC,
9644,4.934328358208955,1.1622660098522168,UPCFFE85FC,
9645,6.76140724946695,0.713103448275862,UPCFFE85FC,
9646,7.18272921108742,0.685320197044335,UPCFFE85FC,
9647,4.638592750533048,1.171527093596059,UPCFFE85FC,
9648,4.63454157782516,0.7177339901477833,UPCFFE85FC,
9649,4.626439232409381,0.26857142857142857,UPCFFE85FC,
9650,4.942430703624733,0.7501477832512315,UPCFFE85FC,
9651,6.388699360341151,1.6299507389162562,UPCFFE85FC,
9652,6.789765458422174,1.4076847290640393,UPCFFE85FC,
9653,7.186780383795308,1.421576354679803,UPCFFE85FC,
9654,7.174626865671641,1.148374384236453,UPCFFE85FC,
9655,6.76545842217484,1.1252216748768473,UPCFFE85FC,
9656,6.380597014925373,1.0881773399014778,UPCFFE85FC,
9657,5.392110874200426,0.7640394088669951,UPCFFE85FC,
9658,4.918123667377398,0.254679802955665,UPCFFE85FC,
9659,5.404264392324094,0.2593103448275862,UPCFFE85FC,
9660,5.874200426439232,0.7408866995073892,UPCFFE85FC,
9661,6.336034115138592,0.6806896551724138,UPCFFE85FC,
9662,5.866098081023454,0.254679802955665,UPCFFE85FC,
9663,6.319829424307035,0.27320197044334976,UPCFFE85FC,
9664,6.71684434968017,0.2639408866995074,UPCFFE85FC,
9665,7.138166311300639,0.2593103448275862,UPCFFE85FC,
9666,0.19445628997867803,0.08798029556650246,Vodafone-14D8,176.0
9667,0.16609808102345414,0.37970443349753696,Vodafone-14D8,
9668,0.16609808102345414,0.6529064039408867,Vodafone-14D8,
9669,0.162046908315565,0.9492610837438423,Vodafone-14D8,
9670,0.162046908315565,1.4030541871921183,Vodafone-14D8,
9671,0.14989339019189765,1.8846305418719211,Vodafone-14D8,
9672,0.13368869936034114,2.3523152709359607,Vodafone-14D8,
9673,0.15394456289978675,2.9126108374384234,Vodafone-14D8,
9674,0.15394456289978675,3.3710344827586205,Vodafone-14D8,
9675,0.162046908315565,4.0100492610837435,Vodafone-14D8,
9676,0.13368869936034114,4.440689655172414,Vodafone-14D8,
9677,0.5550106609808102,4.436059113300493,Vodafone-14D8,
9678,0.5469083155650319,3.968374384236453,Vodafone-14D8,
9679,0.5469083155650319,3.3756650246305417,Vodafone-14D8,
9680,0.5631130063965885,2.9589162561576354,Vodafone-14D8,
9681,0.5833688699360341,2.4588177339901476,Vodafone-14D8,
9682,0.579317697228145,2.750541871921182,Vodafone-14D8,
9683,0.129637526652452,2.694975369458128,Vodafone-14D8,
9684,0.5712153518123667,1.9216748768472907,Vodafone-14D8,
9685,0.5914712153518124,1.5095566502463054,Vodafone-14D8,
9686,0.5995735607675906,0.8242364532019705,Vodafone-14D8,
9687,0.5631130063965885,1.1066995073891626,Vodafone-14D8,
9688,0.5914712153518124,0.41211822660098524,Vodafone-14D8,
9689,0.5955223880597015,0.11113300492610838,Vodafone-14D8,
9690,1.1424307036247334,0.07408866995073891,Vodafone-14D8,
9691,1.1221748400852878,0.3935960591133005,Vodafone-14D8,
9692,1.1059701492537313,0.736256157635468,Vodafone-14D8,
9693,1.1100213219616204,1.1298522167487686,Vodafone-14D8,
9694,1.1100213219616204,1.625320197044335,Vodafone-14D8,
9695,1.1019189765458421,2.1207881773399015,Vodafone-14D8,
9696,1.0897654584221748,2.722758620689655,Vodafone-14D8,
9697,1.06545842217484,3.2876847290640394,Vodafone-14D8,
9698,1.033049040511727,3.834088669950739,Vodafone-14D8,
9699,0.9803837953091683,4.209162561576354,Vodafone-14D8,
9700,0.935820895522388,4.468472906403941,Vodafone-14D8,170.0
9701,1.4462686567164178,4.4314285714285715,Vodafone-14D8,170.0
9702,1.4584221748400852,4.181379310344828,Vodafone-14D8,171.0
9703,1.4584221748400852,3.792413793103448,Vodafone-14D8,172.0
9704,1.4948827292110873,3.2599014778325124,Vodafone-14D8,
9705,1.486780383795309,2.8014778325123153,Vodafone-14D8,177.0
9706,1.4989339019189765,2.3245320197044337,Vodafone-14D8,
9707,1.5759061833688697,1.8244334975369458,Vodafone-14D8,
9708,1.5961620469083153,1.1530049261083744,Vodafone-14D8,
9709,1.584008528784648,0.7084729064039409,Vodafone-14D8,
9710,1.5759061833688697,0.32876847290640393,Vodafone-14D8,169.0
9711,1.584008528784648,0.05556650246305419,Vodafone-14D8,
9712,2.0823027718550104,0.06019704433497537,Vodafone-14D8,
9713,2.033688699360341,0.3102463054187192,Vodafone-14D8,176.0
9714,2.0539445628997868,0.6945812807881774,Vodafone-14D8,
9715,2.041791044776119,1.1622660098522168,Vodafone-14D8,
9716,2.041791044776119,1.7457142857142858,Vodafone-14D8,
9717,2.0215351812366738,2.296748768472906,Vodafone-14D8,180.0
9718,1.9850746268656714,2.7829556650246303,Vodafone-14D8,
9719,1.9688699360341149,3.2599014778325124,Vodafone-14D8,
9720,1.9324093816631127,3.8016748768472906,Vodafone-14D8,171.0
9721,1.9283582089552236,4.135073891625615,Vodafone-14D8,
9722,1.9243070362473347,4.454581280788178,Vodafone-14D8,170.0
9723,2.386140724946695,4.4499507389162565,Vodafone-14D8,172.0
9724,2.386140724946695,4.07487684729064,Vodafone-14D8,171.0
9725,2.386140724946695,3.6488669950738917,Vodafone-14D8,
9726,2.382089552238806,3.181182266009852,Vodafone-14D8,
9727,2.382089552238806,2.6579310344827585,Vodafone-14D8,174.0
9728,2.4104477611940296,2.268965517241379,Vodafone-14D8,169.0
9729,2.382089552238806,1.7457142857142858,Vodafone-14D8,167.0
9730,2.3982942430703624,1.1807881773399014,Vodafone-14D8,
9731,2.4752665245202556,0.6806896551724138,Vodafone-14D8,
9732,2.4388059701492537,0.27320197044334976,Vodafone-14D8,
9733,2.426652452025586,0.032413793103448274,Vodafone-14D8,171.0
9734,2.900639658848614,0.06019704433497537,Vodafone-14D8,
9735,2.8884861407249462,0.3658128078817734,Vodafone-14D8,
9736,2.868230277185501,0.7547783251231527,Vodafone-14D8,169.0
9737,2.876332622601279,1.1900492610837439,Vodafone-14D8,
9738,2.843923240938166,1.7364532019704433,Vodafone-14D8,
9739,2.8277185501066096,2.2226600985221676,Vodafone-14D8,
9740,2.811513859275053,2.6579310344827585,Vodafone-14D8,
9741,2.815565031982942,3.125615763546798,Vodafone-14D8,
9742,2.803411513859275,3.607192118226601,Vodafone-14D8,
9743,2.775053304904051,4.098029556650246,Vodafone-14D8,
9744,2.7385927505330487,4.4499507389162565,Vodafone-14D8,
9745,3.285501066098081,4.436059113300493,Vodafone-14D8,
9746,3.273347547974413,4.060985221674877,Vodafone-14D8,
9747,3.2814498933901914,3.6720197044334975,Vodafone-14D8,
9748,3.2895522388059697,3.1024630541871923,Vodafone-14D8,
9749,3.273347547974413,2.597733990147783,Vodafone-14D8,
9750,3.909381663113006,2.58384236453202,Vodafone-14D8,
9751,4.411727078891258,2.62551724137931,Vodafone-14D8,
9752,3.2773987206823025,2.15320197044335,Vodafone-14D8,
9753,3.273347547974413,1.6160591133004927,Vodafone-14D8,
9754,3.3219616204690827,1.1807881773399014,Vodafone-14D8,
9755,3.350319829424307,0.6667980295566502,Vodafone-14D8,
9756,3.3462686567164175,0.3426600985221675,Vodafone-14D8,174.0
9757,3.3381663113006392,0.06019704433497537,Vodafone-14D8,166.0
9758,3.9053304904051167,0.08334975369458128,Vodafone-14D8,
9759,3.933688699360341,0.3935960591133005,Vodafone-14D8,
9760,3.913432835820895,0.6992118226600985,Vodafone-14D8,169.0
9761,3.9255863539445626,1.1622660098522168,Vodafone-14D8,168.0
9762,3.9296375266524515,1.6669950738916257,Vodafone-14D8,
9763,3.941791044776119,2.125418719211823,Vodafone-14D8,
9764,4.431982942430703,0.09724137931034482,Vodafone-14D8,
9765,4.431982942430703,0.42600985221674875,Vodafone-14D8,
9766,4.436034115138592,0.7316256157635468,Vodafone-14D8,
9767,4.415778251599146,1.1854187192118226,Vodafone-14D8,
9768,4.407675906183369,1.653103448275862,Vodafone-14D8,171.0
9769,4.391471215351812,2.0744827586206895,Vodafone-14D8,
9770,4.934328358208955,2.0883743842364533,Vodafone-14D8,
9771,5.404264392324094,2.079113300492611,Vodafone-14D8,170.0
9772,5.910660980810234,2.055960591133005,Vodafone-14D8,
9773,6.34413646055437,2.0605911330049262,Vodafone-14D8,
9774,6.793816631130063,2.055960591133005,Vodafone-14D8,
9775,7.174626865671641,2.032807881773399,Vodafone-14D8,
9776,7.150319829424307,2.4310344827586206,Vodafone-14D8,
9777,6.7735607675906175,2.3986206896551723,Vodafone-14D8,
9778,6.352238805970148,2.486600985221675,Vodafone-14D8,
9779,5.866098081023454,2.486600985221675,Vodafone-14D8,
9780,5.367803837953091,2.46807881773399,Vodafone-14D8,
9781,4.9100213219616196,2.4495566502463055,Vodafone-14D8,
9782,4.650746268656716,2.8292610837438423,Vodafone-14D8,
9783,4.914072494669509,2.82,Vodafone-14D8,
9784,5.384008528784648,2.852413793103448,Vodafone-14D8,
9785,5.849893390191897,2.8338916256157636,Vodafone-14D8,
9786,6.360341151385927,2.843152709359606,Vodafone-14D8,
9787,4.638592750533048,3.1302463054187193,Vodafone-14D8,
9788,4.897867803837952,3.139507389162562,Vodafone-14D8,
9789,5.363752665245202,3.2135960591133004,Vodafone-14D8,
9790,5.833688699360341,3.17192118226601,Vodafone-14D8,
9791,6.376545842217483,3.195073891625616,Vodafone-14D8,
9792,6.757356076759061,2.82,Vodafone-14D8,
9793,7.1260127931769714,2.810738916256158,Vodafone-14D8,
9794,6.712793176972281,3.227487684729064,Vodafone-14D8,
9795,7.109808102345415,3.1904433497536946,Vodafone-14D8,
9796,4.654797441364605,3.634975369458128,Vodafone-14D8,
9797,4.918123667377398,3.6025615763546797,Vodafone-14D8,
9798,5.388059701492537,3.625714285714286,Vodafone-14D8,
9799,5.845842217484008,3.5608866995073893,Vodafone-14D8,
9800,6.4089552238805965,3.6905418719211824,Vodafone-14D8,
9801,6.76545842217484,3.7229556650246307,Vodafone-14D8,
9802,7.154371002132195,3.7183251231527095,Vodafone-14D8,
9803,4.6426439232409376,4.037832512315271,Vodafone-14D8,
